fetch_date,today_date,site_updated,kind,model_id,model,dai,box_d2,box_d1,box_d0,hit_d2,hit_d1,hit_d0,prob_d2,prob_d1,prob_d0
2026-09-10,2026-09-10,9/10 11:01,スロット,3767,L/真打吉宗/A1,0644,0.1,-2.7,0.0,53,26,0,1/81,1/132,
2026-09-10,2026-09-10,9/10 11:01,スロット,3767,L/真打吉宗/A1,0645,-4.3,-6.3,-1.8,38,29,0,1/127,1/178,1/964
2026-09-10,2026-09-10,9/10 11:01,スロット,3715,L/ｵｷﾄﾞｷﾃﾞｭｵ2/FR,0689,-3.5,-0.2,0.0,16,0,0,1/213,1/95,
2026-09-10,2026-09-10,9/10 11:01,スロット,3715,L/ｵｷﾄﾞｷﾃﾞｭｵ2/FR,0690,4.3,-0.2,0.0,27,0,0,1/46,1/63,
2026-09-10,2026-09-10,9/10 11:01,スロット,3715,L/ｵｷﾄﾞｷﾃﾞｭｵ2/FR,0691,-1.0,-0.4,0.0,0,0,0,1/463,1/161,
2026-09-10,2026-09-10,9/10 11:01,スロット,3715,L/ｵｷﾄﾞｷﾃﾞｭｵ2/FR,0692,-6.0,-0.2,3.5,38,0,17,1/193,1/73,1/30
2026-09-10,2026-09-10,9/10 11:01,スロット,3716,L/ｽﾏｽﾛ秘宝伝/PA7,0629,1.6,-1.1,-0.5,6,3,2,1/90,1/357,1/242
2026-09-10,2026-09-10,9/10 11:01,スロット,3716,L/ｽﾏｽﾛ秘宝伝/PA7,0630,-0.3,-0.8,0.0,5,1,0,1/280,1/576,
2026-09-10,2026-09-10,9/10 11:01,スロット,3716,L/ｽﾏｽﾛ秘宝伝/PA7,0631,0.0,0.1,0.0,0,1,0,,1/104,
2026-09-10,2026-09-10,9/10 11:01,スロット,3562,L/ｽﾏｽﾛﾏｷﾞｱﾚｺｰﾄﾞ/RN,0539,-1.5,5.4,0.0,4,14,0,1/297,1/187,
2026-09-10,2026-09-10,9/10 11:01,スロット,3562,L/ｽﾏｽﾛﾏｷﾞｱﾚｺｰﾄﾞ/RN,0540,-0.2,0.0,0.0,1,0,0,1/175,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3562,L/ｽﾏｽﾛﾏｷﾞｱﾚｺｰﾄﾞ/RN,0541,-0.6,-1.7,0.0,4,9,0,1/206,1/286,
2026-09-10,2026-09-10,9/10 11:01,スロット,3788,L/ｿｰﾄﾞｱｰﾄ･ｵﾝﾗｲﾝⅡ/PA1,0548,1.9,-3.1,-0.3,70,23,0,1/92,1/124,1/136
2026-09-10,2026-09-10,9/10 11:01,スロット,3788,L/ｿｰﾄﾞｱｰﾄ･ｵﾝﾗｲﾝⅡ/PA1,0549,-3.0,4.6,0.0,32,72,0,1/128,1/78,
2026-09-10,2026-09-10,9/10 11:01,スロット,3788,L/ｿｰﾄﾞｱｰﾄ･ｵﾝﾗｲﾝⅡ/PA1,0550,-6.6,-3.1,-0.2,58,15,2,1/129,1/178,1/127
2026-09-10,2026-09-10,9/10 11:01,スロット,3743,L/ﾊﾅﾋﾞ/KM,0479,1.6,-1.1,0.0,17,6,0,1/225,1/406,
2026-09-10,2026-09-10,9/10 11:01,スロット,3743,L/ﾊﾅﾋﾞ/KM,0480,-0.3,-1.0,0.7,5,2,3,1/336,1/493,1/108
2026-09-10,2026-09-10,9/10 11:01,スロット,3685,L/ﾊﾞﾍﾞﾙ/BA,0693,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3771,L/ﾐﾘｵﾝｺﾞｯﾄﾞ/CX,0632,10.9,0.0,0.0,3,3,0,1/1286,1/2586,
2026-09-10,2026-09-10,9/10 11:01,スロット,3771,L/ﾐﾘｵﾝｺﾞｯﾄﾞ/CX,0633,0.3,-0.2,0.0,0,0,0,1/4471,1/1872,
2026-09-10,2026-09-10,9/10 11:01,スロット,3771,L/ﾐﾘｵﾝｺﾞｯﾄﾞ/CX,0634,-2.1,-2.9,0.0,0,0,0,1/1694,1/3091,
2026-09-10,2026-09-10,9/10 11:01,スロット,3771,L/ﾐﾘｵﾝｺﾞｯﾄﾞ/CX,0635,0.0,-2.9,0.0,0,6,0,1/193,1/940,
2026-09-10,2026-09-10,9/10 11:01,スロット,3771,L/ﾐﾘｵﾝｺﾞｯﾄﾞ/CX,0636,0.1,1.1,0.0,0,5,0,1/5211,1/406,
2026-09-10,2026-09-10,9/10 11:01,スロット,3568,L/ﾖｼﾑﾈS/SC2,0625,-1.0,-1.7,-0.2,2,0,0,1/794,1/1031,1/103
2026-09-10,2026-09-10,9/10 11:01,スロット,3568,L/ﾖｼﾑﾈS/SC2,0626,-0.1,-0.6,0.0,1,0,0,1/608,1/404,1/1
2026-09-10,2026-09-10,9/10 11:01,スロット,3568,L/ﾖｼﾑﾈS/SC2,0627,-1.5,0.6,0.0,0,2,0,1/847,1/346,1/2
2026-09-10,2026-09-10,9/10 11:01,スロット,3568,L/ﾖｼﾑﾈS/SC2,0628,0.0,0.3,0.0,1,4,0,1/538,1/454,1/1
2026-09-10,2026-09-10,9/10 11:01,スロット,3811,L/ﾜｰﾙﾄﾞﾀﾞｲｽﾀｰ/PA3,0557,0.5,-6.3,0.0,17,23,0,1/341,1/322,
2026-09-10,2026-09-10,9/10 11:01,スロット,3768,LB 異世界かるてっと KR,0681,-1.0,-1.5,0.0,3,6,0,1/334,1/267,
2026-09-10,2026-09-10,9/10 11:01,スロット,3674,LB/ｸﾚｱの秘宝伝ﾎﾞｰﾅｽﾄﾘｶﾞｰVER./A2,0682,-0.1,-0.2,0.0,0,1,0,1/23,1/305,
2026-09-10,2026-09-10,9/10 11:01,スロット,3674,LB/ｸﾚｱの秘宝伝ﾎﾞｰﾅｽﾄﾘｶﾞｰVER./A2,0683,0.4,-0.1,-0.1,8,0,0,1/313,1/38,1/41
2026-09-10,2026-09-10,9/10 11:01,スロット,3689,LB/ｼｪｲｸﾎﾞｰﾅｽﾄﾘｶﾞｰ/A1,0680,4.2,0.3,-0.3,17,6,0,1/183,1/311,1/194
2026-09-10,2026-09-10,9/10 11:01,スロット,3745,LB/ｽﾏｽﾛｻﾝﾀﾞｰVHA,0673,-2.2,-2.0,1.0,1,12,5,1/1559,1/334,1/167
2026-09-10,2026-09-10,9/10 11:01,スロット,3829,LB/ﾀｺｽﾛBD,0672,0.7,-0.2,0.0,16,20,3,1/262,1/330,1/367
2026-09-10,2026-09-10,9/10 11:01,スロット,3647,LBAREXBRIGHTBA,0671,-0.9,-0.3,0.0,4,3,0,1/515,1/324,
2026-09-10,2026-09-10,9/10 11:01,スロット,3611,LB翔べ!ﾊｰﾚﾑｴｰｽCF,0667,0.0,0.6,0.0,1,4,0,1/451,1/270,
2026-09-10,2026-09-10,9/10 11:01,スロット,3648,LBｴｳﾞｧﾝｹﾞﾘｵﾝsR,0670,-0.2,1.5,-0.3,1,7,0,1/263,1/155,1/200
2026-09-10,2026-09-10,9/10 11:01,スロット,3798,LBｹﾛｯﾄ5ND05H,0674,-0.8,-1.0,0.0,2,4,1,1/481,1/440,1/160
2026-09-10,2026-09-10,9/10 11:01,スロット,3798,LBｹﾛｯﾄ5ND05H,0675,-0.9,-1.2,-0.3,5,3,0,1/281,1/609,1/124
2026-09-10,2026-09-10,9/10 11:01,スロット,3610,LBﾆｭｰﾊﾟﾙｻｰBTC9,0429,-0.3,-0.3,0.0,1,0,0,1/316,1/183,
2026-09-10,2026-09-10,9/10 11:01,スロット,3612,LBﾌﾟﾚﾐｱﾑうまい棒S1,0666,0.2,-0.1,-0.1,2,12,0,1/146,1/280,1/92
2026-09-10,2026-09-10,9/10 11:01,スロット,3680,LBﾏｼﾞｶﾙﾊﾛｳｨﾝGS,0663,-0.7,-1.5,0.0,5,2,0,1/292,1/824,
2026-09-10,2026-09-10,9/10 11:01,スロット,3185,LGⅠ優駿倶楽部黄金KD,0665,0.6,0.0,0.0,7,0,0,1/24,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3531,Lありふれた職業で世界最強jA,0457,0.0,-1.1,0.0,0,1,0,,1/698,
2026-09-10,2026-09-10,9/10 11:01,スロット,3531,Lありふれた職業で世界最強jA,0458,0.0,-0.3,0.0,0,0,0,,1/162,
2026-09-10,2026-09-10,9/10 11:01,スロット,3378,Lかぐや様は告らせたいjA,0650,-2.3,-0.5,0.0,3,9,0,1/637,1/198,
2026-09-10,2026-09-10,9/10 11:01,スロット,3378,Lかぐや様は告らせたいjA,0651,-0.8,-1.2,0.0,11,3,0,1/259,1/379,
2026-09-10,2026-09-10,9/10 11:01,スロット,3378,Lかぐや様は告らせたいjA,0652,-2.4,-1.3,0.0,3,4,0,1/563,1/379,
2026-09-10,2026-09-10,9/10 11:01,スロット,3797,Lからくりｻｰｶｽ2jG,0506,-0.5,-1.5,0.0,2,5,0,1/176,1/214,
2026-09-10,2026-09-10,9/10 11:01,スロット,3797,Lからくりｻｰｶｽ2jG,0507,-2.8,-1.5,0.0,8,20,0,1/253,1/128,
2026-09-10,2026-09-10,9/10 11:01,スロット,3797,Lからくりｻｰｶｽ2jG,0508,-0.7,3.0,0.0,14,19,0,1/89,1/65,
2026-09-10,2026-09-10,9/10 11:01,スロット,3797,Lからくりｻｰｶｽ2jG,0509,-0.3,-1.3,0.0,2,13,0,1/145,1/120,
2026-09-10,2026-09-10,9/10 11:01,スロット,2953,LからくりｻｰｶｽG,0517,1.8,-0.2,0.0,24,0,0,1/36,1/89,
2026-09-10,2026-09-10,9/10 11:01,スロット,2953,LからくりｻｰｶｽG,0518,-0.3,-0.2,0.0,0,0,0,1/165,1/93,
2026-09-10,2026-09-10,9/10 11:01,スロット,2953,LからくりｻｰｶｽG,0519,-0.3,0.2,0.0,0,2,0,1/149,1/24,
2026-09-10,2026-09-10,9/10 11:01,スロット,2953,LからくりｻｰｶｽG,0520,-0.1,5.4,0.0,0,39,0,1/65,1/72,
2026-09-10,2026-09-10,9/10 11:01,スロット,2953,LからくりｻｰｶｽG,0521,-0.2,-0.1,0.0,0,0,0,1/93,1/73,
2026-09-10,2026-09-10,9/10 11:01,スロット,3699,Lとある科学の超電磁砲2FV,0643,1.5,3.9,0.0,5,9,0,1/86,1/86,
2026-09-10,2026-09-10,9/10 11:01,スロット,3813,Lとある魔術の禁書目録2FA,0646,-1.2,6.4,0.0,8,28,0,1/267,1/115,
2026-09-10,2026-09-10,9/10 11:01,スロット,3813,Lとある魔術の禁書目録2FA,0647,-1.0,-0.4,1.4,1,18,5,1/672,1/161,1/39
2026-09-10,2026-09-10,9/10 11:01,スロット,3813,Lとある魔術の禁書目録2FA,0648,-2.3,-4.1,0.0,8,19,0,1/281,1/224,
2026-09-10,2026-09-10,9/10 11:01,スロット,3813,Lとある魔術の禁書目録2FA,0649,-1.4,-1.9,-0.3,9,14,0,1/223,1/210,1/150
2026-09-10,2026-09-10,9/10 11:01,スロット,3812,LとんでもｽｷﾙKM,0558,-0.9,1.0,-0.4,27,18,6,1/70,1/33,1/78
2026-09-10,2026-09-10,9/10 11:01,スロット,3808,Lやじきた道中記参る!BG,0551,-1.3,-1.1,0.0,4,7,0,1/772,1/496,
2026-09-10,2026-09-10,9/10 11:01,スロット,3646,Lわたしの幸せな結婚PN,0464,0.0,3.6,0.0,0,16,0,,1/143,
2026-09-10,2026-09-10,9/10 11:01,スロット,3646,Lわたしの幸せな結婚PN,0465,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3600,L七つの魔剣が支配するPU,0430,0.0,0.1,0.0,0,5,0,1/1,1/28,
2026-09-10,2026-09-10,9/10 11:01,スロット,3417,L今日から俺は!!FE,0686,-1.7,1.3,0.0,4,11,0,1/677,1/383,
2026-09-10,2026-09-10,9/10 11:01,スロット,3660,L咲-Saki-頂上決戦YR,0657,-0.1,1.3,0.0,9,30,0,1/70,1/60,
2026-09-10,2026-09-10,9/10 11:01,スロット,3005,L戦国乙女4S3,0697,0.0,0.3,0.0,0,4,0,,1/206,
2026-09-10,2026-09-10,9/10 11:01,スロット,3005,L戦国乙女4S3,0698,-0.5,-0.1,0.0,5,2,0,1/235,1/303,
2026-09-10,2026-09-10,9/10 11:01,スロット,3786,L戦国乙女5L8,0481,-2.8,2.0,0.0,12,19,0,1/198,1/60,
2026-09-10,2026-09-10,9/10 11:01,スロット,3786,L戦国乙女5L8,0482,-1.6,-0.6,0.0,21,22,0,1/152,1/115,
2026-09-10,2026-09-10,9/10 11:01,スロット,3786,L戦国乙女5L8,0483,-2.4,-6.0,-0.2,21,21,7,1/114,1/231,1/139
2026-09-10,2026-09-10,9/10 11:01,スロット,3026,L戦国ｺﾚｸｼｮﾝ5GJ,0661,-0.6,7.2,0.0,7,38,0,1/142,1/23,1/1
2026-09-10,2026-09-10,9/10 11:01,スロット,3796,L戦国ｺﾚｸｼｮﾝ6KS,0478,-2.0,-3.9,0.0,4,13,0,1/408,1/258,
2026-09-10,2026-09-10,9/10 11:01,スロット,3687,L新鬼武者3SA,0434,-0.8,-1.3,-0.8,2,5,1,1/323,1/233,1/481
2026-09-10,2026-09-10,9/10 11:01,スロット,3687,L新鬼武者3SA,0435,0.0,0.1,-0.6,6,3,2,1/63,1/150,1/216
2026-09-10,2026-09-10,9/10 11:01,スロット,3687,L新鬼武者3SA,0436,-0.2,0.2,0.0,0,10,0,1/112,1/88,
2026-09-10,2026-09-10,9/10 11:01,スロット,3687,L新鬼武者3SA,0437,-0.7,-1.1,0.0,6,1,0,1/167,1/597,
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0601,-2.2,-6.0,-0.6,19,22,6,1/206,1/270,1/123
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0602,4.4,0.1,-1.2,36,2,1,1/61,1/48,1/734
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0603,-0.6,-1.7,-0.2,4,4,8,1/177,1/328,1/90
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0604,6.2,-0.6,-0.3,35,22,2,1/74,1/118,1/273
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0605,-1.5,-0.7,-0.7,14,5,3,1/215,1/186,1/247
2026-09-10,2026-09-10,9/10 11:01,スロット,3532,L東京喰種CT,0606,-1.5,-1.0,-0.3,6,2,0,1/250,1/396,1/177
2026-09-10,2026-09-10,9/10 11:01,スロット,3734,L炎炎ﾉ消防隊2,0599,-2.6,-3.4,0.0,10,31,0,1/301,1/246,
2026-09-10,2026-09-10,9/10 11:01,スロット,3734,L炎炎ﾉ消防隊2,0600,-1.1,-1.9,0.0,9,39,0,1/217,1/175,
2026-09-10,2026-09-10,9/10 11:01,スロット,3263,L炎炎ﾉ消防隊jG,0684,0.0,2.2,0.0,0,15,0,,1/69,
2026-09-10,2026-09-10,9/10 11:01,スロット,3263,L炎炎ﾉ消防隊jG,0685,0.0,-1.3,0.0,0,0,0,,1/815,
2026-09-10,2026-09-10,9/10 11:01,スロット,3735,L範馬刃牙L5,0500,-0.3,-0.4,0.0,7,3,0,1/96,1/137,
2026-09-10,2026-09-10,9/10 11:01,スロット,3698,L絶対衝激ﾌｫｰｽFH,0653,0.0,-0.4,0.0,0,2,0,,1/157,
2026-09-10,2026-09-10,9/10 11:01,スロット,3661,L転生したら剣でしたGT,0459,0.0,-0.3,0.0,0,5,0,,1/140,
2026-09-10,2026-09-10,9/10 11:01,スロット,3661,L転生したら剣でしたGT,0460,0.0,-0.2,0.0,0,0,0,,1/112,
2026-09-10,2026-09-10,9/10 11:01,スロット,3810,L邪神ちゃんﾄﾞﾛｯﾌﾟｷｯｸTX,0554,-3.1,-0.6,0.0,27,8,0,1/283,1/365,
2026-09-10,2026-09-10,9/10 11:01,スロット,3826,L青春ﾌﾞﾀ野郎L1,0484,4.5,-4.9,-1.6,49,39,2,1/116,1/141,1/395
2026-09-10,2026-09-10,9/10 11:01,スロット,3826,L青春ﾌﾞﾀ野郎L1,0485,3.2,-1.9,0.0,47,32,0,1/108,1/130,
2026-09-10,2026-09-10,9/10 11:01,スロット,3826,L青春ﾌﾞﾀ野郎L1,0486,0.3,4.3,0.0,34,52,0,1/156,1/92,
2026-09-10,2026-09-10,9/10 11:01,スロット,3697,L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0469,-0.8,-0.1,0.0,6,11,0,1/139,1/95,
2026-09-10,2026-09-10,9/10 11:01,スロット,3697,L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0470,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3697,L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0471,-1.0,0.0,0.0,1,0,0,1/846,1/26,
2026-09-10,2026-09-10,9/10 11:01,スロット,3697,L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0472,0.6,0.8,0.0,4,20,0,1/50,1/69,
2026-09-10,2026-09-10,9/10 11:01,スロット,3697,L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0473,0.0,2.8,0.0,0,21,0,,1/72,
2026-09-10,2026-09-10,9/10 11:01,スロット,3025,L麻雀格闘倶楽部覚醒KM,0668,-0.8,-1.9,0.0,4,7,0,1/309,1/355,
2026-09-10,2026-09-10,9/10 11:01,スロット,3025,L麻雀格闘倶楽部覚醒KM,0669,-2.2,0.0,0.0,8,15,0,1/303,1/152,
2026-09-10,2026-09-10,9/10 11:01,スロット,3765,LｱｸﾀﾞﾏﾄﾞﾗｲﾌﾞTP,0552,-1.5,1.9,0.0,6,10,0,1/393,1/191,1/11
2026-09-10,2026-09-10,9/10 11:01,スロット,3659,LｱｽﾞｰﾙﾚｰﾝTHE ANIMATION KN,0560,-0.9,6.2,0.0,3,67,0,1/200,1/18,
2026-09-10,2026-09-10,9/10 11:01,スロット,3189,Lｺﾞｼﾞﾗ対ｴｳﾞｧﾝｹﾞﾘｵﾝjA,0440,0.0,0.9,0.0,0,5,0,,1/125,
2026-09-10,2026-09-10,9/10 11:01,スロット,3189,Lｺﾞｼﾞﾗ対ｴｳﾞｧﾝｹﾞﾘｵﾝjA,0441,0.1,0.0,0.0,2,0,0,1/114,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3540,LｼｽﾀｰｸｴｽﾄCA,0662,-2.1,0.0,0.0,7,0,0,1/225,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3530,LｽｰﾊﾟｰﾌﾞﾗｯｸｼﾞｬｯｸSLDC,0658,-1.9,0.3,0.0,5,11,0,1/270,1/72,
2026-09-10,2026-09-10,9/10 11:01,スロット,3530,LｽｰﾊﾟｰﾌﾞﾗｯｸｼﾞｬｯｸSLDC,0659,3.3,-1.7,0.0,34,1,0,1/23,1/901,
2026-09-10,2026-09-10,9/10 11:01,スロット,3809,Lｽﾄﾘｰﾄﾌｧｲﾀｰ6SB,0553,-2.6,4.5,0.0,9,49,0,1/264,1/80,
2026-09-10,2026-09-10,9/10 11:01,スロット,3300,Lｽﾛｯﾄ ｿｰﾄﾞｱｰﾄ･ｵﾝﾗｲﾝB2,0624,-1.6,-0.5,0.0,7,2,0,1/188,1/250,
2026-09-10,2026-09-10,9/10 11:01,スロット,3657,LﾀﾞｰﾘﾝｲﾝｻﾞﾌﾗﾝｷｽSA,0461,0.0,-0.1,0.0,0,0,0,,1/69,
2026-09-10,2026-09-10,9/10 11:01,スロット,3657,LﾀﾞｰﾘﾝｲﾝｻﾞﾌﾗﾝｷｽSA,0462,0.0,-0.1,0.0,0,0,0,,1/59,
2026-09-10,2026-09-10,9/10 11:01,スロット,3657,LﾀﾞｰﾘﾝｲﾝｻﾞﾌﾗﾝｷｽSA,0463,0.0,-0.6,0.0,0,2,0,,1/352,
2026-09-10,2026-09-10,9/10 11:01,スロット,3486,Lﾀﾞﾝﾍﾞﾙ何ｷﾛ持てる?X,0431,0.0,-1.4,0.0,0,51,0,,1/70,
2026-09-10,2026-09-10,9/10 11:01,スロット,3613,Lﾃﾞﾋﾞﾙﾒｲｸﾗｲ5ST XA,0694,-0.2,0.1,0.0,0,3,0,1/124,1/93,
2026-09-10,2026-09-10,9/10 11:01,スロット,3613,Lﾃﾞﾋﾞﾙﾒｲｸﾗｲ5ST XA,0695,-0.2,0.0,0.0,0,0,0,1/125,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3613,Lﾃﾞﾋﾞﾙﾒｲｸﾗｲ5ST XA,0696,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3702,LﾈｵﾌﾟﾗﾈｯﾄSLED,0499,-0.3,10.8,0.0,10,44,0,1/306,1/143,
2026-09-10,2026-09-10,9/10 11:01,スロット,3787,LﾊﾞｰﾃﾞｨｰｳｲﾝｸﾞBC,0477,-0.9,-3.1,-0.9,3,14,2,1/186,1/170,1/264
2026-09-10,2026-09-10,9/10 11:01,スロット,3541,Lﾊﾞｲｵﾊｻﾞｰﾄﾞ5ZE,0676,-1.3,-1.5,0.0,3,8,0,1/310,1/264,
2026-09-10,2026-09-10,9/10 11:01,スロット,3541,Lﾊﾞｲｵﾊｻﾞｰﾄﾞ5ZE,0677,5.5,0.2,0.0,14,3,0,1/75,1/92,
2026-09-10,2026-09-10,9/10 11:01,スロット,3541,Lﾊﾞｲｵﾊｻﾞｰﾄﾞ5ZE,0678,-2.4,6.5,0.0,25,21,0,1/205,1/119,
2026-09-10,2026-09-10,9/10 11:01,スロット,3781,LﾊﾞｲｵﾊｻﾞｰﾄﾞRE:3 ZD,0474,4.3,-0.3,-0.1,22,4,0,1/30,1/133,1/73
2026-09-10,2026-09-10,9/10 11:01,スロット,3781,LﾊﾞｲｵﾊｻﾞｰﾄﾞRE:3 ZD,0475,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3781,LﾊﾞｲｵﾊｻﾞｰﾄﾞRE:3 ZD,0476,7.0,0.0,0.0,31,0,0,1/41,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3084,Lﾊﾟﾁｽﾛひぐらしのなく頃に業SS,0664,-1.6,0.0,1.7,4,5,6,1/761,1/406,1/216
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0487,-0.6,3.5,0.0,2,39,0,1/310,1/36,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0488,-0.3,0.3,0.0,8,6,0,1/119,1/61,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0489,-0.3,-0.5,0.0,2,13,0,1/162,1/127,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0490,-1.7,-2.2,0.0,1,5,0,1/1135,1/340,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0491,-0.3,-0.1,-0.8,1,0,4,1/298,1/64,1/188
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0492,0.0,-0.4,0.0,6,1,0,1/107,1/361,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0493,-0.2,-0.5,0.0,3,3,0,1/164,1/163,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0494,-0.3,-0.1,0.0,0,0,0,1/148,1/59,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0495,-0.7,-1.5,0.0,2,1,0,1/280,1/939,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0496,-2.2,-0.7,-0.1,10,2,0,1/211,1/352,1/82
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0497,0.0,-0.9,0.0,21,2,0,1/100,1/333,
2026-09-10,2026-09-10,9/10 11:01,スロット,2853,Lﾊﾟﾁｽﾛ北斗の拳AD XR,0498,0.7,-0.2,0.0,9,0,0,1/52,1/126,
2026-09-10,2026-09-10,9/10 11:01,スロット,3821,Lﾊﾟﾁｽﾛ喰霊零Re/L3,0556,-3.3,1.9,0.6,30,20,3,1/207,1/206,1/217
2026-09-10,2026-09-10,9/10 11:01,スロット,3725,Lﾊﾟﾁｽﾛ鉄拳6YD01H,0424,-0.6,0.0,0.0,3,0,0,1/158,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3725,Lﾊﾟﾁｽﾛ鉄拳6YD01H,0425,1.2,0.0,0.0,4,0,0,1/104,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3725,Lﾊﾟﾁｽﾛ鉄拳6YD01H,0426,-0.1,-0.2,0.0,0,0,0,1/80,1/123,
2026-09-10,2026-09-10,9/10 11:01,スロット,3725,Lﾊﾟﾁｽﾛ鉄拳6YD01H,0427,-2.1,5.9,0.0,2,29,0,1/582,1/50,
2026-09-10,2026-09-10,9/10 11:01,スロット,3725,Lﾊﾟﾁｽﾛ鉄拳6YD01H,0428,0.0,-0.1,0.0,0,0,0,,1/38,
2026-09-10,2026-09-10,9/10 11:01,スロット,3329,LﾊﾟﾁｽﾛｺﾞｯﾄﾞｲｰﾀｰﾘｻﾞﾚｸｼｮﾝSLED,0542,1.7,-0.6,0.0,15,3,0,1/35,1/161,
2026-09-10,2026-09-10,9/10 11:01,スロット,3329,LﾊﾟﾁｽﾛｺﾞｯﾄﾞｲｰﾀｰﾘｻﾞﾚｸｼｮﾝSLED,0543,-0.7,-0.3,0.0,16,2,0,1/78,1/134,
2026-09-10,2026-09-10,9/10 11:01,スロット,3329,LﾊﾟﾁｽﾛｺﾞｯﾄﾞｲｰﾀｰﾘｻﾞﾚｸｼｮﾝSLED,0544,-3.9,0.0,-0.2,22,23,0,1/154,1/74,1/120
2026-09-10,2026-09-10,9/10 11:01,スロット,3780,Lﾊﾟﾁｽﾛｽｰﾊﾟｰﾘｵｴｰｽ2ND02H,0510,0.8,-2.1,0.0,10,3,0,1/99,1/408,
2026-09-10,2026-09-10,9/10 11:01,スロット,3780,Lﾊﾟﾁｽﾛｽｰﾊﾟｰﾘｵｴｰｽ2ND02H,0511,0.8,-1.3,0.0,25,1,0,1/105,1/675,
2026-09-10,2026-09-10,9/10 11:01,スロット,3766,LﾊﾟﾁｽﾛﾖﾙﾑﾝｶﾞﾝﾄﾞND01G,0433,-1.0,-0.8,0.0,1,5,0,1/586,1/237,
2026-09-10,2026-09-10,9/10 11:01,スロット,3709,LﾌﾟﾘｽﾞﾑﾅﾅCC,0432,0.0,0.0,0.0,0,0,0,,,
2026-09-10,2026-09-10,9/10 11:01,スロット,3096,Lﾏｼﾞｶﾙﾊﾛｳｨﾝ8FE,0622,-0.3,-1.4,-0.1,0,1,0,1/271,1/1037,1/42
2026-09-10,2026-09-10,9/10 11:01,スロット,3096,Lﾏｼﾞｶﾙﾊﾛｳｨﾝ8FE,0623,-0.1,2.9,-0.1,0,29,0,1/40,1/153,1/39
2026-09-10,2026-09-10,9/10 11:01,スロット,3098,Lﾓﾝｷｰﾀｰﾝ5CE,0512,-0.3,4.3,0.0,1,32,2,1/572,1/44,1/52
2026-09-10,2026-09-10,9/10 11:01,スロット,3098,Lﾓﾝｷｰﾀｰﾝ5CE,0513,-0.3,-0.2,0.0,1,5,0,1/269,1/205,
2026-09-10,2026-09-10,9/10 11:01,スロット,3098,Lﾓﾝｷｰﾀｰﾝ5CE,0514,4.3,-1.3,0.0,32,2,0,1/48,1/401,
